ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Puchase Amounts,Subscription Start Date,Subscription Expiration,Duration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform (App = 0),Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,App Start,App Other,App Completed,App NULL,App Onboarding,App Launch Times
34477,ESP,0,0,1,43.12,10/13/2019,1/13/2020,92,0,0,0,Other,0,1,0,0,5,5,0,1,0,0,0,0,1,0,0
34481,FRA,0,1,1,35.97,1/18/2020,7/18/2020,182,0,0,1,Other,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0
34482,GRK,0,0,0,#VALUE!,3/27/2019,6/27/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34483,ESP,0,0,0,#VALUE!,1/24/2019,1/24/2020,365,1,0,0,US/Canada,1,0,1,1,24,0,0,0,0,0,0,0,1,0,0
34484,ITA,0,0,1,0,2/13/2019,5/13/2019,89,0,0,0,Other,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0
34485,ESP,0,0,1,37.91,9/3/2019,12/3/2019,91,0,0,0,Other,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0
34486,POL,0,0,1,22.96,12/25/2018,6/25/2019,182,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34487,ESP,0,0,1,0,2/7/2019,5/7/2019,89,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34488,DEU,0,0,1,0,11/22/2018,5/22/2019,181,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
34489,POL,0,0,1,0,6/19/2019,9/19/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34492,ESP,0,0,1,95.88,8/26/2019,8/26/2020,366,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34493,ESP,0,0,1,0,1/4/2019,1/4/2020,365,0,0,0,Other,0,1,0,0,27,0,0,0,0,0,0,0,1,0,0
34496,TUR,0,0,1,0,4/20/2019,7/20/2019,91,0,0,0,Other,0,1,0,0,54,18,0,18,0,0,0,0,1,0,0
34497,FRA,0,0,1,0,2/6/2019,5/6/2019,89,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34498,ESP,0,1,0,#VALUE!,2/28/2019,11/28/2019,273,1,0,0,US/Canada,1,0,1,1,23,3,0,1,0,0,0,0,1,0,0
34499,FRA,0,0,1,10.28,1/1/2019,1/1/2021,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34500,FAR,0,0,1,36.46,8/8/2019,2/8/2020,184,0,0,0,Other,0,1,0,0,7,7,1,7,1,0,0,0,1,0,0
34501,ITA,0,1,1,79,5/4/2019,11/4/2019,184,0,0,0,Other,0,1,0,0,51,2,0,2,0,0,0,0,1,0,0
34502,FRA,0,0,1,0,1/1/2019,7/1/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34503,FRA,0,0,1,35.97,3/26/2020,6/26/2020,92,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34504,ENG,0,0,1,0,11/4/2018,12/4/2018,30,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34505,KOR,0,0,1,0,4/28/2019,7/28/2019,91,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
34508,ESP,0,0,1,0,2/6/2019,8/6/2019,181,0,0,0,Other,0,1,0,0,53,32,0,27,0,0,0,0,1,0,0
34509,EBR,0,0,1,9.43,10/7/2018,10/7/2020,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34510,FRA,0,0,1,35.97,8/12/2019,11/12/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34511,GRK,0,0,1,71.46,9/9/2019,6/9/2020,274,0,0,1,Other,0,1,0,0,4,3,0,2,0,0,0,0,1,0,0
34512,EBR,0,0,1,23.56,8/20/2019,9/20/2019,31,1,0,0,Europe,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0
34514,ESP,0,0,1,0,10/7/2018,4/8/2019,183,1,0,1,US/Canada,1,0,1,1,17,0,0,0,0,0,1,0,0,0,0
34515,ESP,0,0,1,0,1/5/2019,4/5/2019,90,0,0,0,Other,0,1,0,0,37,0,0,0,0,0,0,0,1,0,0
34516,ESP,0,1,1,119,9/24/2019,9/24/2020,366,0,0,0,Other,0,1,0,0,12,9,0,3,0,0,0,0,1,0,0
34520,FRA,0,1,0,#VALUE!,10/1/2018,10/4/2019,368,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34521,POR,0,0,1,0,1/15/2019,7/15/2019,181,0,0,0,Other,0,1,0,0,40,0,0,0,0,0,0,0,1,0,0
34523,ESP,0,0,1,35.97,8/3/2019,11/3/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34524,ESP,0,0,1,0,4/23/2019,4/23/2021,731,0,0,1,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34529,ITA,0,1,1,79,3/31/2019,9/30/2019,183,0,0,0,Other,0,1,0,0,38,0,0,0,0,0,0,0,1,0,0
34530,JPN,0,1,1,8.27,2/7/2019,5/7/2020,455,0,0,1,Other,0,1,0,0,7,5,0,1,0,0,0,0,1,0,0
34531,ENG,0,1,1,35.97,7/9/2019,7/9/2020,366,0,0,1,Other,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
34532,ENG,0,1,1,119,10/8/2019,10/8/2020,366,1,0,1,US/Canada,1,1,1,1,5,2,0,2,0,0,1,0,0,0,0
34533,POL,0,0,1,60.76,3/26/2020,6/26/2020,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34534,FRA,0,0,1,16.88,11/13/2018,4/13/2019,151,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34535,FRA,0,0,0,#VALUE!,12/20/2018,6/20/2019,182,1,0,0,US/Canada,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0
34536,ESP,0,0,1,35.97,8/1/2019,11/1/2019,92,0,0,1,Other,0,1,0,0,57,5,0,2,0,0,0,0,1,0,0
34537,FRA,0,0,1,10.28,2/7/2019,2/7/2021,731,0,0,1,Europe,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0
34538,JPN,0,1,0,#VALUE!,1/18/2019,7/18/2019,181,1,0,0,US/Canada,1,0,1,1,177,6,0,5,0,0,0,0,1,0,0
34539,RUS,0,1,1,79,7/17/2019,4/17/2020,275,0,0,1,Other,0,1,0,0,6,6,0,3,0,0,0,0,1,0,0
34540,ESP,0,0,0,#VALUE!,3/26/2020,2/6/2021,317,1,0,1,US/Canada,1,0,1,1,12,0,0,0,0,0,2,0,0,0,2
34541,JPN,0,0,1,38.85,7/4/2019,10/4/2019,92,0,0,0,Other,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0
34542,ALL,0,0,1,95.88,3/22/2020,3/22/2021,365,0,0,1,Other,1,1,0,1,28,0,0,0,0,0,0,0,1,0,0
34543,ESP,0,0,1,35.97,10/10/2019,1/10/2020,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34544,POR,0,0,0,#VALUE!,2/24/2019,2/24/2020,365,1,0,0,US/Canada,1,0,1,1,10,0,0,0,0,0,0,0,1,0,0
34545,FRA,0,1,0,#VALUE!,3/22/2020,2/16/2021,331,0,0,1,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34546,ITA,0,0,1,39,1/8/2020,4/8/2020,91,0,0,0,Other,0,1,0,0,13,2,0,1,0,0,0,0,1,0,0
34547,FRA,0,0,1,0,11/8/2018,5/8/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34549,ESP,0,0,1,42.91,12/23/2019,3/23/2020,91,0,0,0,Other,0,1,0,0,14,8,6,4,2,0,0,0,1,0,0
34550,EBR,0,0,1,42.53,11/7/2018,3/7/2019,120,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34551,HEB,0,0,1,0,3/24/2019,6/24/2019,92,0,0,0,Other,0,1,0,0,38,0,0,0,0,0,0,0,1,0,0
34552,ITA,0,0,1,0,5/5/2019,8/5/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34553,ESP,0,1,1,79,6/7/2019,12/7/2019,183,0,0,0,Other,0,1,0,0,36,0,0,0,0,0,0,0,1,0,0
34554,ESC,0,0,1,16.88,2/11/2019,7/11/2019,150,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34556,ENG,0,0,1,35.97,9/26/2019,12/26/2019,91,1,0,0,Other,0,1,0,0,20,3,0,2,0,0,0,0,1,0,0
34557,ESP,0,0,1,35.97,3/11/2020,6/11/2020,92,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34558,ESP,0,1,0,#VALUE!,2/23/2019,2/26/2020,368,0,1,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
34559,CHI,0,0,1,119,11/15/2019,5/15/2020,182,0,0,0,Other,0,1,0,0,3,1,0,1,0,0,0,0,1,0,0
34560,FRA,0,1,0,#VALUE!,10/19/2018,10/16/2019,362,1,0,0,US/Canada,1,0,1,1,309,275,0,158,0,0,0,0,1,0,0
34561,ALL,0,0,1,95.88,2/28/2020,2/28/2021,366,0,0,1,Other,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0
34562,JPN,0,1,1,119,8/26/2019,8/28/2020,368,0,0,1,Other,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0
34563,ITA,0,1,0,#VALUE!,1/13/2019,4/13/2020,456,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
34564,ESC,0,0,1,10.28,3/18/2019,3/18/2021,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34567,FRA,0,1,0,#VALUE!,10/23/2018,10/26/2019,368,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34568,ESP,0,1,1,79,6/19/2019,12/19/2019,183,0,0,0,Other,0,1,0,0,27,0,0,0,0,0,0,0,1,0,0
34569,FRA,0,0,1,9.59,10/11/2018,10/11/2020,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34570,ENG,0,1,0,#VALUE!,5/1/2019,11/26/2019,209,1,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34571,ENG,0,1,0,#VALUE!,2/27/2019,8/27/2019,181,1,0,0,Europe,1,0,1,1,66,3,0,2,0,0,0,0,0,0,4
34572,FRA,0,1,1,35.97,9/4/2019,6/4/2020,274,0,0,1,Other,0,1,0,0,21,21,0,3,0,0,0,0,1,0,0
34573,ESP,0,0,1,36.33,9/27/2019,12/27/2019,91,0,0,0,Other,0,1,0,0,44,3,0,3,0,0,0,0,1,0,0
34575,DEU,0,0,1,0,12/29/2018,3/29/2019,90,0,0,0,US/Canada,1,1,1,1,52,0,0,0,0,0,0,0,1,0,0
34576,ESP,0,0,1,0,2/12/2019,8/12/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34577,RUS,0,1,0,#VALUE!,11/27/2018,12/5/2019,373,1,0,0,US/Canada,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
34578,ARA,0,0,1,35.97,8/15/2019,11/15/2019,92,0,0,0,Other,0,1,0,0,40,0,0,0,0,0,0,0,1,0,0
34579,RUS,0,1,1,35.97,5/31/2019,5/29/2020,364,0,0,1,Other,0,1,0,0,6,6,0,3,0,0,0,0,1,0,0
34581,ENG,0,1,0,#VALUE!,12/9/2018,4/10/2019,122,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34584,RUS,0,0,1,58.74,2/4/2020,8/4/2020,182,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34585,ESP,0,0,1,35.97,2/4/2020,5/4/2020,90,0,0,1,Other,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0
34586,ESC,0,1,1,42.53,2/16/2019,7/17/2019,151,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34589,ENG,0,0,1,35.97,8/10/2019,11/10/2019,92,0,0,0,Other,0,1,0,0,71,54,0,35,0,0,0,0,1,0,0
34590,ESC,0,0,0,#VALUE!,11/14/2018,2/14/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34591,ARA,0,0,0,#VALUE!,2/22/2019,8/22/2019,181,1,0,0,US/Canada,1,0,1,1,13,0,0,0,0,0,0,0,0,0,1
34592,DEU,0,0,1,16.88,11/26/2018,6/26/2019,212,0,0,0,Europe,1,1,1,1,42,23,2,21,1,0,0,0,1,0,0
34593,KOR,0,0,1,0,4/23/2019,7/23/2019,91,0,0,0,Other,0,1,0,0,39,0,0,0,0,0,0,0,1,0,0
34594,ESC,0,0,1,35.97,1/17/2020,7/17/2020,182,0,0,1,Other,0,1,0,0,13,0,0,0,0,0,0,0,1,0,0
34595,EBR,0,0,1,22.96,10/31/2018,10/31/2019,365,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34596,FRA,0,0,1,0,11/14/2018,2/14/2019,92,0,0,0,US/Canada,1,1,1,1,37,0,0,0,0,0,0,0,1,0,0
34597,ESP,0,0,1,157.06,8/9/2019,8/9/2021,731,0,0,0,US/Canada,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
34598,ESP,0,0,1,16.88,5/15/2019,8/15/2019,92,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34600,ESP,0,0,1,35.97,11/9/2019,2/9/2020,92,0,0,0,Other,0,1,0,0,3,3,0,2,0,0,0,0,1,0,0
34601,ESP,0,0,0,#VALUE!,2/21/2019,5/21/2019,89,1,0,0,US/Canada,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
34602,VIE,0,0,1,16.88,1/1/2019,6/1/2019,151,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34603,ESC,0,0,0,#VALUE!,3/21/2020,1/4/2021,289,0,0,1,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
34604,ITA,0,1,0,#VALUE!,12/8/2018,6/8/2020,548,1,0,0,US/Canada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34605,ESC,0,0,1,0,4/10/2019,7/10/2019,91,0,0,0,Other,0,1,0,0,28,0,0,0,0,0,0,0,1,0,0
34606,ESP,0,0,1,152.39,11/1/2019,11/1/2021,731,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34607,FRA,0,0,1,0,4/10/2019,7/10/2019,91,0,0,0,US/Canada,1,1,1,1,31,0,0,0,0,0,2,0,0,0,0
34608,CHI,0,0,1,85.91,7/22/2019,10/22/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34609,FRA,0,0,0,#VALUE!,12/26/2018,3/26/2019,90,1,0,0,Europe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34610,JPN,0,0,1,0,6/10/2019,9/10/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34612,ESP,0,1,0,#VALUE!,12/8/2018,12/11/2019,368,0,1,0,US/Canada,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
34613,SVE,0,1,1,179,1/4/2019,1/4/2021,731,0,0,1,Other,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0
34614,ENG,0,0,0,#VALUE!,3/30/2020,6/30/2020,92,1,0,1,Europe,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
34615,ARA,0,0,1,39.39,8/13/2019,11/16/2019,95,0,1,0,US/Canada,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
34616,FRA,0,0,1,17.05,4/9/2019,10/9/2019,183,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34617,JPN,0,1,1,35.97,12/4/2019,6/4/2020,183,0,0,1,Other,0,1,0,0,7,5,0,2,0,0,0,0,1,0,0
34618,POR,0,0,1,0,4/8/2019,10/8/2019,183,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34620,GRK,0,0,1,0,2/9/2019,2/9/2020,365,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34622,JPN,0,1,1,79,3/19/2019,12/19/2019,275,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34623,CHI,0,0,1,30.38,10/22/2019,1/22/2020,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34625,ITA,0,0,1,0,4/16/2019,10/16/2019,183,0,0,0,US/Canada,1,1,1,1,155,1,0,1,0,0,1,0,0,0,0
34626,TGL,0,0,0,#VALUE!,3/7/2020,6/7/2020,92,1,0,1,US/Canada,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1
34629,ENG,0,0,1,0,1/15/2019,4/16/2019,91,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34630,ESP,0,0,0,#VALUE!,10/22/2018,10/22/2019,365,1,0,0,US/Canada,1,0,0,1,38,2,1,2,1,0,0,0,0,0,1
34631,EBR,0,1,1,26.4,4/6/2019,11/6/2019,214,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34632,DEU,0,0,1,0,3/9/2019,6/9/2019,92,0,0,0,Other,0,1,0,0,51,1,0,1,0,0,0,0,1,0,0
34633,ITA,0,0,1,35.97,2/14/2020,5/14/2020,90,0,0,0,Other,0,1,0,0,25,25,18,6,2,0,0,0,1,0,0
34634,GRK,0,0,1,0,12/8/2018,3/12/2019,94,0,0,0,US/Canada,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
34636,ESP,0,0,1,0,1/10/2019,1/10/2021,731,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34637,CHI,0,0,1,0,3/14/2019,6/14/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34638,ITA,0,1,1,35.97,1/21/2020,7/21/2020,182,0,0,1,Other,0,1,0,0,9,3,0,1,0,0,0,0,1,0,0
34639,ESP,0,0,1,0,11/6/2018,11/6/2019,365,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34640,ARA,0,0,1,22.96,5/22/2019,5/22/2020,366,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34641,ESP,0,0,1,0,1/8/2019,7/9/2019,182,0,0,1,Other,0,1,0,0,24,0,0,0,0,0,0,0,1,0,0
34642,EBR,0,0,1,35.97,7/19/2019,10/19/2019,92,0,0,0,Other,0,1,0,0,41,0,0,0,0,0,0,0,1,0,0
34644,JPN,0,0,0,#VALUE!,1/30/2019,1/30/2020,365,0,0,0,Other,0,1,0,0,21,21,0,13,0,0,0,0,1,0,0
34646,HEB,0,0,1,35.97,9/1/2019,3/1/2020,182,0,0,0,Other,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0
34647,ALL,0,0,1,104.15,3/23/2020,3/23/2021,365,0,0,1,Other,0,1,0,0,8,2,0,1,0,0,0,0,1,0,0
34648,ALL,0,1,1,179,1/12/2019,4/12/2021,821,0,0,1,Other,0,1,0,0,3,2,0,1,0,0,0,0,1,0,0
34651,LAT,0,0,1,0,11/24/2018,12/12/2019,383,0,0,0,US/Canada,1,1,1,1,150,0,0,0,0,0,0,0,1,0,0
34652,DEU,0,0,1,0,10/1/2018,10/1/2019,365,0,0,1,US/Canada,1,1,1,1,36,14,0,14,0,0,1,0,0,0,1
34654,EBR,0,0,1,22.96,2/23/2019,2/23/2020,365,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34656,ESP,0,0,1,143.88,7/3/2019,1/3/2020,184,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34657,ALL,0,1,0,#VALUE!,3/28/2020,3/31/2021,368,0,1,1,US/Canada,1,0,1,1,4,3,0,1,0,1,2,0,0,0,1
34658,KOR,0,0,1,15.83,11/29/2018,12/29/2018,30,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34659,ENG,0,0,1,86.9,11/20/2019,2/20/2020,92,0,0,0,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34660,ESC,0,1,0,#VALUE!,10/11/2018,10/14/2019,368,0,1,0,Other,1,0,1,1,17,0,0,0,0,0,0,0,1,0,0
34662,ESP,0,0,1,35.97,6/20/2019,9/20/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34663,ALL,0,0,0,#VALUE!,3/28/2020,3/28/2021,365,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34664,FRA,0,0,1,35.97,2/23/2020,5/23/2020,90,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34665,ESP,0,1,1,79,11/6/2019,5/29/2020,205,0,0,0,Other,0,1,0,0,7,7,0,5,0,0,0,0,1,0,0
34666,ESC,0,1,1,8.27,2/11/2019,5/11/2020,455,0,0,1,Other,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0
34667,EBR,0,0,1,48.36,11/30/2019,1/1/2020,32,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34668,HEB,0,0,1,64.9,12/29/2019,3/29/2020,91,0,0,0,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
34669,ESC,0,0,1,9.59,10/22/2018,10/22/2020,731,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34672,ESC,0,0,1,35.97,1/16/2020,4/16/2020,91,0,0,0,Other,0,1,0,0,17,6,0,1,0,0,0,0,1,0,0
34673,FRA,0,1,1,79,10/30/2019,4/30/2020,183,0,0,1,Other,0,1,0,0,5,5,0,2,0,0,0,0,1,0,0
34677,ESP,0,1,0,#VALUE!,10/13/2018,10/13/2020,731,1,0,1,US/Canada,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
34678,FRA,0,0,1,0,1/18/2019,7/18/2019,181,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34679,ENG,0,0,1,0,5/1/2019,11/1/2019,184,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34680,ENG,0,1,1,79,6/3/2019,12/3/2019,183,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34681,ESP,0,1,1,119,8/21/2019,8/21/2020,366,0,0,1,Other,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0
34683,POR,0,0,1,10.28,3/28/2019,3/28/2021,731,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34684,ITA,0,0,0,#VALUE!,2/17/2020,5/17/2020,90,1,0,1,US/Canada,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34685,ESP,0,0,1,65.94,7/7/2019,1/7/2020,184,0,0,0,Other,0,1,0,0,25,0,0,0,0,0,0,0,1,0,0
34686,NED,0,0,1,0,10/11/2018,4/11/2019,182,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34687,NED,0,1,1,39,2/5/2019,5/5/2020,455,0,0,1,Other,0,1,0,0,6,6,0,2,0,0,0,0,1,0,0
34688,ENG,0,0,1,0,12/10/2018,3/10/2019,90,0,0,1,US/Canada,1,1,1,1,78,2,0,2,0,0,0,0,1,0,0
34690,ENG,0,0,0,#VALUE!,12/13/2019,6/13/2020,183,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34693,CHI,0,0,1,94.65,11/30/2019,11/30/2020,366,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34694,ENG,0,1,0,#VALUE!,10/8/2018,10/11/2019,368,0,1,0,US/Canada,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
34695,HEB,0,1,0,#VALUE!,2/24/2019,8/24/2019,181,1,0,0,US/Canada,1,0,1,1,144,1,0,1,0,0,0,0,1,0,0
34697,POL,0,0,1,60.76,3/31/2020,6/30/2020,91,0,0,1,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34698,ESP,0,0,1,35.97,1/24/2020,4/24/2020,91,0,0,0,Other,0,1,0,0,12,1,0,1,0,0,0,0,1,0,0
34699,EBR,0,1,1,27.27,4/1/2019,9/30/2019,182,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34700,ARA,0,0,1,76.23,9/18/2019,3/18/2020,182,0,0,0,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34701,TGL,0,0,1,0,3/1/2019,3/1/2021,731,0,0,0,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34702,ESC,0,0,1,0,2/1/2019,5/1/2019,89,1,0,0,US/Canada,1,0,1,1,17,0,0,0,0,0,0,0,1,0,0
12041,CHI,0,1,0,#VALUE!,1/14/2019,1/17/2020,368,0,1,0,Other,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0
34703,JPN,0,0,1,37.81,2/9/2020,5/9/2020,90,0,0,1,Other,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0
34705,ESP,0,0,1,0,12/27/2018,7/3/2019,188,1,0,0,US/Canada,1,1,1,1,185,7,0,7,0,0,2,0,0,0,2
34706,ENG,0,0,0,#VALUE!,1/3/2020,4/2/2020,90,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34707,ESP,0,0,0,#VALUE!,3/31/2020,6/30/2020,91,1,0,1,US/Canada,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
34708,FRA,0,0,1,0,11/21/2018,2/21/2019,92,0,0,0,US/Canada,1,1,1,1,13,0,0,0,0,0,0,0,1,0,0
34709,JPN,0,0,1,30.5,11/14/2018,2/14/2019,92,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34712,FRA,0,0,1,35.97,3/15/2020,6/15/2020,92,0,0,1,Other,0,1,0,0,12,7,0,2,0,0,0,0,1,0,0
34713,ESP,0,0,1,39.07,8/27/2019,12/2/2019,97,0,0,0,Other,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0
34714,CHI,0,1,1,35.97,7/3/2019,7/3/2020,366,0,0,1,Other,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0
34715,POR,0,1,0,#VALUE!,10/4/2018,10/7/2019,368,0,0,0,Other,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
34716,FRA,0,0,1,65.94,10/16/2019,4/16/2020,183,0,0,0,US/Canada,1,1,0,1,12,11,0,3,0,0,1,0,0,0,0
34717,GRK,0,1,0,#VALUE!,1/7/2019,1/10/2020,368,0,1,0,Other,1,0,0,1,241,240,3,149,2,0,0,0,1,0,0
34718,ESP,0,0,1,65.94,6/29/2019,12/29/2019,183,0,0,0,Other,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
34719,POR,0,0,0,#VALUE!,2/18/2019,2/18/2020,365,1,0,0,US/Canada,1,0,1,1,35,2,0,1,0,0,0,0,0,0,3
34720,ESP,0,1,0,#VALUE!,11/18/2018,11/21/2019,368,0,1,0,Europe,1,0,1,1,41,7,0,7,0,0,0,0,1,0,0
34721,ENG,0,1,0,#VALUE!,11/6/2018,11/9/2019,368,0,1,0,US/Canada,1,0,1,1,78,0,0,0,0,0,0,0,1,0,0
